file_name	emotion
train_1196.wav	neutral
train_1197.wav	neutral
train_1198.wav	neutral
train_1199.wav	happy
train_1200.wav	neutral
train_1201.wav	happy
train_1202.wav	neutral
train_1203.wav	neutral
train_1204.wav	sad
train_1205.wav	neutral
train_1206.wav	neutral
train_1207.wav	neutral
train_1208.wav	neutral
train_1209.wav	happy
train_1210.wav	neutral
train_1211.wav	happy
train_1212.wav	neutral
train_1213.wav	neutral
train_1214.wav	neutral
train_1215.wav	happy
train_1216.wav	neutral
train_1217.wav	happy
train_1218.wav	happy
train_1219.wav	neutral
train_1220.wav	neutral
train_1221.wav	neutral
train_1222.wav	happy
train_1223.wav	neutral
train_1224.wav	neutral
train_1225.wav	happy
train_1226.wav	neutral
train_1227.wav	angry
train_1228.wav	angry
train_1229.wav	happy
train_1230.wav	neutral
train_1231.wav	neutral
train_1232.wav	neutral
train_1233.wav	happy
train_1234.wav	sad
train_1235.wav	neutral
train_1236.wav	angry
train_1237.wav	happy
train_1238.wav	neutral
train_1239.wav	neutral
train_1240.wav	neutral
train_1241.wav	neutral
train_1242.wav	happy
train_1243.wav	neutral
train_1244.wav	neutral
train_1245.wav	neutral
train_1246.wav	happy
train_1247.wav	happy
train_1248.wav	happy
train_1249.wav	neutral
train_1250.wav	neutral
train_1251.wav	neutral
train_1252.wav	neutral
train_1253.wav	neutral
train_1254.wav	neutral
train_1255.wav	sad
train_1256.wav	neutral
train_1257.wav	neutral
train_1258.wav	happy
train_1259.wav	happy
train_1260.wav	neutral
train_1261.wav	neutral
train_1262.wav	neutral
train_1263.wav	sad
train_1264.wav	neutral
train_1265.wav	neutral
train_1266.wav	happy
train_1267.wav	neutral
train_1268.wav	angry
train_1269.wav	neutral
train_1270.wav	angry
train_1271.wav	neutral
train_1272.wav	sad
train_1273.wav	angry
train_1274.wav	happy
train_1275.wav	neutral
train_1276.wav	angry
train_1277.wav	sad
train_1278.wav	happy
train_1279.wav	neutral
train_1280.wav	happy
train_1281.wav	happy
train_1282.wav	neutral
train_1283.wav	neutral
train_1284.wav	happy
train_1285.wav	neutral
train_1286.wav	sad
train_1287.wav	neutral
train_1288.wav	happy
train_1289.wav	neutral
train_1290.wav	neutral
train_1291.wav	neutral
train_1292.wav	happy
train_1293.wav	neutral
train_1294.wav	neutral
train_1295.wav	neutral
train_1296.wav	neutral
train_1297.wav	happy
train_1298.wav	neutral
train_1299.wav	neutral
train_1300.wav	angry
train_1301.wav	neutral
train_1302.wav	neutral
train_1303.wav	neutral
train_1304.wav	happy
train_1305.wav	happy
train_1306.wav	neutral
train_1307.wav	neutral
train_1308.wav	neutral
train_1309.wav	sad
train_1310.wav	sad
train_1311.wav	neutral
train_1312.wav	happy
train_1313.wav	neutral
train_1314.wav	happy
train_1315.wav	neutral
train_1316.wav	neutral
train_1317.wav	neutral
train_1318.wav	neutral
train_1319.wav	neutral
train_1320.wav	neutral
train_1321.wav	neutral
train_1322.wav	neutral
train_1323.wav	neutral
train_1324.wav	happy
train_1325.wav	neutral
train_1326.wav	angry
train_1327.wav	neutral
train_1328.wav	neutral
train_1329.wav	neutral
train_1330.wav	neutral
train_1331.wav	angry
train_1332.wav	happy
train_1333.wav	neutral
train_1334.wav	neutral
train_1335.wav	neutral
train_1336.wav	sad
train_1337.wav	neutral
train_1338.wav	neutral
train_1339.wav	sad
train_1340.wav	neutral
train_1341.wav	neutral
train_1342.wav	neutral
train_1343.wav	happy
train_1344.wav	neutral
train_1345.wav	neutral
train_1346.wav	happy
train_1347.wav	happy
train_1348.wav	neutral
train_1349.wav	happy
train_1350.wav	neutral
train_1351.wav	neutral
train_1352.wav	neutral
train_1353.wav	neutral
train_1354.wav	neutral
train_1355.wav	happy
train_1356.wav	neutral
train_1357.wav	neutral
train_1358.wav	neutral
train_1359.wav	neutral
train_1360.wav	neutral
train_1361.wav	happy
train_1362.wav	neutral
train_1363.wav	neutral
train_1364.wav	happy
train_1365.wav	neutral
train_1366.wav	neutral
train_1367.wav	neutral
train_1368.wav	neutral
train_1369.wav	neutral
train_1370.wav	neutral
train_1371.wav	neutral
train_1372.wav	neutral
train_1373.wav	neutral
train_1374.wav	neutral
train_1375.wav	neutral
train_1376.wav	happy
train_1377.wav	neutral
train_1378.wav	neutral
train_1379.wav	neutral
train_1380.wav	happy
train_1381.wav	neutral
train_1382.wav	neutral
train_1383.wav	sad
train_1384.wav	neutral
train_1385.wav	happy
train_1386.wav	happy
train_1387.wav	neutral
train_1388.wav	neutral
train_1389.wav	neutral
train_1390.wav	happy
train_1391.wav	neutral
train_1392.wav	sad
train_1393.wav	neutral
train_1394.wav	happy
train_1395.wav	neutral
train_1396.wav	neutral
train_1397.wav	neutral
train_1398.wav	neutral
train_1399.wav	neutral
train_1400.wav	neutral
train_1401.wav	happy
train_1402.wav	neutral
train_1403.wav	neutral
train_1404.wav	neutral
train_1405.wav	happy
train_1406.wav	neutral
train_1407.wav	happy
train_1408.wav	happy
train_1409.wav	happy
train_1410.wav	happy
train_1411.wav	sad
train_1412.wav	neutral
train_1413.wav	happy
train_1414.wav	neutral
train_1415.wav	angry
train_1416.wav	sad
train_1417.wav	sad
train_1418.wav	neutral
train_1419.wav	neutral
train_1420.wav	happy
train_1421.wav	neutral
train_1422.wav	angry
train_1423.wav	neutral
train_1424.wav	sad
train_1425.wav	neutral
train_1426.wav	neutral
train_1427.wav	neutral
train_1428.wav	neutral
train_1429.wav	neutral
train_1430.wav	neutral
train_1431.wav	neutral
train_1432.wav	angry
train_1433.wav	happy
train_1434.wav	neutral
train_1435.wav	neutral
train_1436.wav	neutral
train_1437.wav	neutral
train_1438.wav	neutral
train_1439.wav	neutral
train_1440.wav	neutral
train_1441.wav	happy
train_1442.wav	neutral
train_1443.wav	neutral
train_1444.wav	neutral
train_1445.wav	happy
train_1446.wav	neutral
train_1447.wav	happy
train_1448.wav	angry
train_1449.wav	neutral
train_1450.wav	neutral
train_1451.wav	neutral
train_1452.wav	neutral
train_1453.wav	neutral
train_1454.wav	neutral
train_1455.wav	neutral
train_1456.wav	sad
train_1457.wav	neutral
train_1458.wav	neutral
train_1459.wav	neutral
train_1460.wav	angry
train_1461.wav	happy
train_1462.wav	happy
train_1463.wav	neutral
train_1464.wav	sad
train_1465.wav	neutral
train_1466.wav	neutral
train_1467.wav	neutral
train_1468.wav	neutral
train_1469.wav	neutral
train_1470.wav	neutral
train_1471.wav	happy
train_1472.wav	neutral
train_1473.wav	neutral
train_1474.wav	neutral
train_1475.wav	happy
train_1476.wav	neutral
train_1477.wav	happy
train_1478.wav	neutral
train_1479.wav	happy
train_1480.wav	neutral
train_1481.wav	angry
train_1482.wav	neutral
train_1483.wav	neutral
train_1484.wav	neutral
train_1485.wav	neutral
train_1486.wav	neutral
train_1487.wav	neutral
train_1488.wav	neutral
train_1489.wav	neutral
train_1490.wav	neutral
train_1491.wav	happy
train_1492.wav	neutral
train_1493.wav	neutral
train_1494.wav	neutral
train_1495.wav	sad
train_1496.wav	neutral
train_1497.wav	neutral
train_1498.wav	happy
train_1499.wav	happy
train_1500.wav	neutral
train_1501.wav	neutral
train_1502.wav	neutral
train_1503.wav	happy
train_1504.wav	sad
train_1505.wav	neutral
train_1506.wav	neutral
train_1507.wav	happy
train_1508.wav	neutral
train_1509.wav	neutral
train_1510.wav	neutral
train_1511.wav	happy
train_1512.wav	neutral
train_1513.wav	neutral
train_1514.wav	neutral
train_1515.wav	happy
train_1516.wav	neutral
train_1517.wav	neutral
train_1518.wav	neutral
train_1519.wav	neutral
train_1520.wav	neutral
train_1521.wav	happy
train_1522.wav	angry
train_1523.wav	neutral
train_1524.wav	neutral
train_1525.wav	neutral
train_1526.wav	neutral
train_1527.wav	sad
train_1528.wav	neutral
train_1529.wav	neutral
train_1530.wav	neutral
train_1531.wav	neutral
train_1532.wav	happy
train_1533.wav	neutral
train_1534.wav	angry
train_1535.wav	happy
train_1536.wav	sad
train_1537.wav	neutral
train_1538.wav	neutral
train_1539.wav	happy
train_1540.wav	neutral
train_1541.wav	sad
train_1542.wav	neutral
train_1543.wav	happy
train_1544.wav	happy
train_1545.wav	neutral
train_1546.wav	happy
train_1547.wav	neutral
train_1548.wav	neutral
train_1549.wav	sad
train_1550.wav	happy
train_1551.wav	happy
train_1552.wav	neutral
train_1553.wav	happy
train_1554.wav	happy
train_1555.wav	neutral
train_1556.wav	happy
train_1557.wav	neutral
train_1558.wav	neutral
train_1559.wav	neutral
train_1560.wav	neutral
train_1561.wav	neutral
train_1562.wav	neutral
train_1563.wav	angry
train_1564.wav	neutral
train_1565.wav	happy
train_1566.wav	neutral
train_1567.wav	neutral
train_1568.wav	angry
train_1569.wav	neutral
train_1570.wav	happy
train_1571.wav	neutral
train_1572.wav	happy
train_1573.wav	neutral
train_1574.wav	neutral
train_1575.wav	neutral
train_1576.wav	neutral
train_1577.wav	neutral
train_1578.wav	neutral
train_1579.wav	neutral
train_1580.wav	neutral
train_1581.wav	neutral
train_1582.wav	happy
train_1583.wav	neutral
train_1584.wav	neutral
train_1585.wav	happy
train_1586.wav	happy
train_1587.wav	happy
train_1588.wav	sad
train_1589.wav	neutral
train_1590.wav	neutral
train_1591.wav	happy
train_1592.wav	neutral
train_1593.wav	happy
train_1594.wav	neutral
train_1595.wav	neutral
train_1596.wav	happy
train_1597.wav	neutral
train_1598.wav	happy
train_1599.wav	neutral
train_1600.wav	neutral
train_1601.wav	neutral
train_1602.wav	neutral
train_1603.wav	neutral
train_1604.wav	happy
train_1605.wav	neutral
train_1606.wav	happy
train_1607.wav	happy
train_1608.wav	sad
train_1609.wav	neutral
train_1610.wav	neutral
train_1611.wav	happy
train_1612.wav	happy
train_1613.wav	neutral
train_1614.wav	neutral
train_1615.wav	neutral
train_1616.wav	neutral
train_1617.wav	neutral
train_1618.wav	neutral
train_1619.wav	neutral
train_1620.wav	happy
train_1621.wav	neutral
train_1622.wav	neutral
train_1623.wav	happy
train_1624.wav	neutral
train_1625.wav	neutral
train_1626.wav	neutral
train_1627.wav	neutral
train_1628.wav	happy
train_1629.wav	neutral
train_1630.wav	happy
train_1631.wav	neutral
train_1632.wav	neutral
train_1633.wav	sad
train_1634.wav	neutral
train_1635.wav	neutral
train_1636.wav	neutral
train_1637.wav	neutral
train_1638.wav	neutral
train_1639.wav	neutral
train_1640.wav	happy
train_1641.wav	neutral
train_1642.wav	neutral
train_1643.wav	neutral
train_1644.wav	neutral
train_1645.wav	neutral
train_1646.wav	neutral
train_1647.wav	neutral
train_1648.wav	happy
train_1649.wav	neutral
train_1650.wav	neutral
train_1651.wav	neutral
train_1652.wav	neutral
train_1653.wav	neutral
train_1654.wav	angry
train_1655.wav	neutral
train_1656.wav	angry
train_1657.wav	neutral
train_1658.wav	happy
train_1659.wav	neutral
train_1660.wav	neutral
train_1661.wav	happy
train_1662.wav	happy
train_1663.wav	neutral
train_1664.wav	neutral
train_1665.wav	happy
train_1666.wav	neutral
train_1667.wav	neutral
train_1668.wav	neutral
train_1669.wav	neutral
train_1670.wav	neutral
train_1671.wav	neutral
train_1672.wav	neutral
train_1673.wav	neutral
train_1674.wav	neutral
train_1675.wav	happy
train_1676.wav	neutral
train_1677.wav	neutral
train_1678.wav	happy
train_1679.wav	sad
train_1680.wav	neutral
train_1681.wav	sad
train_1682.wav	neutral
train_1683.wav	neutral
train_1684.wav	neutral
train_1685.wav	neutral
train_1686.wav	neutral
train_1687.wav	neutral
train_1688.wav	sad
train_1689.wav	sad
train_1690.wav	neutral
train_1691.wav	neutral
train_1692.wav	happy
train_1693.wav	happy
train_1694.wav	neutral
train_1695.wav	neutral
train_1696.wav	neutral
train_1697.wav	neutral
train_1698.wav	neutral
train_1699.wav	neutral
train_1700.wav	neutral
train_1701.wav	neutral
train_1702.wav	neutral
train_1703.wav	neutral
train_1704.wav	neutral
train_1705.wav	neutral
train_1706.wav	neutral
train_1707.wav	happy
train_1708.wav	neutral
train_1709.wav	neutral
train_1710.wav	neutral
train_1711.wav	sad
train_1712.wav	neutral
train_1713.wav	neutral
train_1714.wav	neutral
train_1715.wav	happy
train_1716.wav	neutral
train_1717.wav	neutral
train_1718.wav	happy
train_1719.wav	happy
train_1720.wav	neutral
train_1721.wav	happy
train_1722.wav	neutral
train_1723.wav	happy
train_1724.wav	neutral
train_1725.wav	happy
train_1726.wav	neutral
train_1727.wav	neutral
train_1728.wav	neutral
train_1729.wav	neutral
train_1730.wav	happy
train_1731.wav	neutral
train_1732.wav	neutral
train_1733.wav	neutral
train_1734.wav	neutral
train_1735.wav	neutral
train_1736.wav	sad
train_1737.wav	angry
train_1738.wav	neutral
train_1739.wav	happy
train_1740.wav	neutral
train_1741.wav	neutral
train_1742.wav	happy
train_1743.wav	neutral
train_1744.wav	neutral
train_1745.wav	neutral
train_1746.wav	neutral
train_1747.wav	happy
train_1748.wav	neutral
train_1749.wav	sad
train_1750.wav	happy
train_1751.wav	neutral
train_1752.wav	happy
train_1753.wav	neutral
train_1754.wav	neutral
train_1755.wav	neutral
train_1756.wav	neutral
train_1757.wav	neutral
train_1758.wav	neutral
train_1759.wav	neutral
train_1760.wav	neutral
train_1761.wav	neutral
train_1762.wav	happy
train_1763.wav	neutral
train_1764.wav	happy
train_1765.wav	neutral
train_1766.wav	neutral
train_1767.wav	happy
train_1768.wav	happy
train_1769.wav	neutral
train_1770.wav	neutral
train_1771.wav	neutral
train_1772.wav	neutral
train_1773.wav	angry
train_1774.wav	neutral
train_1775.wav	happy
train_1776.wav	neutral
train_1777.wav	angry
train_1778.wav	neutral
train_1779.wav	neutral
train_1780.wav	neutral
train_1781.wav	neutral
train_1782.wav	neutral
train_1783.wav	neutral
train_1784.wav	happy
train_1785.wav	neutral
train_1786.wav	neutral
train_1787.wav	neutral
train_1788.wav	happy
train_1789.wav	happy
train_1790.wav	neutral
train_1791.wav	happy
train_1792.wav	neutral
train_1793.wav	neutral
train_1794.wav	neutral
train_1795.wav	neutral
train_1796.wav	neutral
train_1797.wav	neutral
train_1798.wav	neutral
train_1799.wav	neutral
train_1800.wav	neutral
train_1801.wav	happy
train_1802.wav	happy
train_1803.wav	neutral
train_1804.wav	neutral
train_1805.wav	happy
train_1806.wav	neutral
train_1807.wav	neutral
train_1808.wav	neutral
train_1809.wav	neutral
train_1810.wav	neutral
train_1811.wav	neutral
train_1812.wav	neutral
train_1813.wav	neutral
train_1814.wav	neutral
train_1815.wav	neutral
train_1816.wav	neutral
train_1817.wav	angry
train_1818.wav	neutral
train_1819.wav	neutral
train_1820.wav	neutral
train_1821.wav	neutral
train_1822.wav	neutral
train_1823.wav	neutral
train_1824.wav	happy
train_1825.wav	neutral
train_1826.wav	neutral
train_1827.wav	neutral
train_1828.wav	neutral
train_1829.wav	neutral
train_1830.wav	happy
train_1831.wav	sad
train_1832.wav	neutral
train_1833.wav	neutral
train_1834.wav	neutral
train_1835.wav	neutral
train_1836.wav	neutral
train_1837.wav	happy
train_1838.wav	neutral
train_1839.wav	neutral
train_1840.wav	neutral
train_1841.wav	angry
train_1842.wav	neutral
train_1843.wav	neutral
train_1844.wav	sad
train_1845.wav	angry
train_1846.wav	neutral
train_1847.wav	neutral
train_1848.wav	neutral
train_1849.wav	neutral
train_1850.wav	neutral
train_1851.wav	neutral
train_1852.wav	neutral
train_1853.wav	angry
train_1854.wav	neutral
train_1855.wav	neutral
train_1856.wav	sad
train_1857.wav	sad
train_1858.wav	happy
train_1859.wav	neutral
train_1860.wav	happy
train_1861.wav	neutral
train_1862.wav	neutral
train_1863.wav	neutral
train_1864.wav	neutral
train_1865.wav	neutral
train_1866.wav	neutral
train_1867.wav	happy
train_1868.wav	angry
train_1869.wav	sad
train_1870.wav	neutral
train_1871.wav	neutral
train_1872.wav	neutral
train_1873.wav	happy
train_1874.wav	happy
train_1875.wav	neutral
train_1876.wav	neutral
train_1877.wav	neutral
train_1878.wav	angry
train_1879.wav	neutral
train_1880.wav	happy
train_1881.wav	happy
train_1882.wav	neutral
train_1883.wav	neutral
train_1884.wav	neutral
train_1885.wav	neutral
train_1886.wav	neutral
train_1887.wav	neutral
train_1888.wav	neutral
train_1889.wav	neutral
train_1890.wav	neutral
train_1891.wav	neutral
train_1892.wav	happy
train_1893.wav	happy
train_1894.wav	happy
train_1895.wav	happy
train_1896.wav	neutral
train_1897.wav	neutral
train_1898.wav	sad
train_1899.wav	neutral
train_1900.wav	happy
train_1901.wav	neutral
train_1902.wav	neutral
train_1903.wav	neutral
train_1904.wav	neutral
train_1905.wav	happy
train_1906.wav	neutral
train_1907.wav	neutral
train_1908.wav	neutral
train_1909.wav	neutral
train_1910.wav	neutral
train_1911.wav	neutral
train_1912.wav	neutral
train_1913.wav	neutral
train_1914.wav	neutral
train_1915.wav	neutral
train_1916.wav	happy
train_1917.wav	neutral
train_1918.wav	happy
train_1919.wav	neutral
train_1920.wav	neutral
train_1921.wav	neutral
train_1922.wav	neutral
train_1923.wav	neutral
train_1924.wav	neutral
train_1925.wav	sad
train_1926.wav	happy
train_1927.wav	sad
train_1928.wav	neutral
train_1929.wav	neutral
train_1930.wav	neutral
train_1931.wav	neutral
train_1932.wav	neutral
train_1933.wav	happy
train_1934.wav	neutral
train_1935.wav	neutral
train_1936.wav	happy
train_1937.wav	neutral
train_1938.wav	neutral
train_1939.wav	neutral
train_1940.wav	happy
train_1941.wav	happy
train_1942.wav	neutral
train_1943.wav	happy
train_1944.wav	happy
train_1945.wav	happy
train_1946.wav	happy
train_1947.wav	happy
train_1948.wav	neutral
train_1949.wav	neutral
train_1950.wav	happy
train_1951.wav	neutral
train_1952.wav	neutral
train_1953.wav	happy
train_1954.wav	neutral
train_1955.wav	neutral
train_1956.wav	happy
train_1957.wav	neutral
train_1958.wav	neutral
train_1959.wav	neutral
train_1960.wav	angry
train_1961.wav	neutral
train_1962.wav	neutral
train_1963.wav	neutral
train_1964.wav	neutral
train_1965.wav	sad
train_1966.wav	neutral
train_1967.wav	sad
train_1968.wav	sad
train_1969.wav	angry
train_1970.wav	neutral
train_1971.wav	neutral
train_1972.wav	neutral
train_1973.wav	neutral
train_1974.wav	neutral
train_1975.wav	neutral
train_1976.wav	neutral
train_1977.wav	neutral
train_1978.wav	neutral
train_1979.wav	neutral
train_1980.wav	neutral
train_1981.wav	angry
train_1982.wav	neutral
train_1983.wav	neutral
train_1984.wav	neutral
train_1985.wav	neutral
train_1986.wav	neutral
train_1987.wav	angry
train_1988.wav	happy
train_1989.wav	neutral
train_1990.wav	neutral
train_1991.wav	happy
train_1992.wav	happy
train_1993.wav	neutral
train_1994.wav	neutral
train_1995.wav	neutral
train_1996.wav	happy
train_1997.wav	neutral
train_1998.wav	sad
train_1999.wav	happy
train_2000.wav	neutral
train_2001.wav	neutral
train_2002.wav	neutral
train_2003.wav	angry
train_2004.wav	angry
train_2005.wav	happy
train_2006.wav	neutral
train_2007.wav	sad
train_2008.wav	neutral
train_2009.wav	happy
train_2010.wav	happy
train_2011.wav	happy
train_2012.wav	happy
train_2013.wav	neutral
train_2014.wav	sad
train_2015.wav	happy
train_2016.wav	happy
train_2017.wav	neutral
train_2018.wav	happy
train_2019.wav	happy
train_2020.wav	neutral
train_2021.wav	neutral
train_2022.wav	neutral
train_2023.wav	happy
train_2024.wav	neutral
train_2025.wav	happy
train_2026.wav	neutral
train_2027.wav	happy
train_2028.wav	angry
train_2029.wav	neutral
train_2030.wav	neutral
train_2031.wav	neutral
train_2032.wav	neutral
train_2033.wav	neutral
train_2034.wav	neutral
train_2035.wav	neutral
train_2036.wav	neutral
train_2037.wav	neutral
train_2038.wav	neutral
train_2039.wav	neutral
train_2040.wav	neutral
train_2041.wav	neutral
train_2042.wav	sad
train_2043.wav	neutral
train_2044.wav	happy
train_2045.wav	happy
train_2046.wav	neutral
train_2047.wav	neutral
train_2048.wav	happy
train_2049.wav	neutral
train_2050.wav	happy
train_2051.wav	neutral
train_2052.wav	neutral
train_2053.wav	angry
train_2054.wav	angry
train_2055.wav	neutral
train_2056.wav	neutral
train_2057.wav	neutral
train_2058.wav	neutral
train_2059.wav	neutral
train_2060.wav	happy
train_2061.wav	neutral
train_2062.wav	neutral
train_2063.wav	happy
train_2064.wav	neutral
train_2065.wav	neutral
train_2066.wav	neutral
train_2067.wav	neutral
train_2068.wav	happy
train_2069.wav	neutral
train_2070.wav	neutral
train_2071.wav	sad
train_2072.wav	happy
train_2073.wav	neutral
train_2074.wav	neutral
train_2075.wav	neutral
train_2076.wav	neutral
train_2077.wav	sad
train_2078.wav	neutral
train_2079.wav	happy
train_2080.wav	neutral
train_2081.wav	neutral
train_2082.wav	happy
train_2083.wav	neutral
train_2084.wav	happy
train_2085.wav	neutral
train_2086.wav	neutral
train_2087.wav	neutral
train_2088.wav	neutral
train_2089.wav	happy
train_2090.wav	neutral
train_2091.wav	neutral
train_2092.wav	neutral
train_2093.wav	neutral
train_2094.wav	neutral
train_2095.wav	happy
train_2096.wav	happy
train_2097.wav	angry
train_2098.wav	neutral
train_2099.wav	happy
train_2100.wav	neutral
train_2101.wav	neutral
train_2102.wav	neutral
train_2103.wav	neutral
train_2104.wav	neutral
train_2105.wav	neutral
train_2106.wav	neutral
train_2107.wav	neutral
train_2108.wav	neutral
train_2109.wav	neutral
train_2110.wav	neutral
train_2111.wav	neutral
train_2112.wav	happy
train_2113.wav	neutral
train_2114.wav	neutral
train_2115.wav	neutral
train_2116.wav	neutral
train_2117.wav	neutral
train_2118.wav	neutral
train_2119.wav	neutral
train_2120.wav	happy
train_2121.wav	neutral
train_2122.wav	sad
train_2123.wav	angry
train_2124.wav	happy
train_2125.wav	happy
train_2126.wav	neutral
train_2127.wav	neutral
train_2128.wav	neutral
train_2129.wav	neutral
train_2130.wav	neutral
train_2131.wav	neutral
train_2132.wav	neutral
train_2133.wav	happy
train_2134.wav	neutral
train_2135.wav	happy
train_2136.wav	neutral
train_2137.wav	neutral
train_2138.wav	neutral
train_2139.wav	neutral
train_2140.wav	neutral
train_2141.wav	neutral
train_2142.wav	sad
train_2143.wav	angry
train_2144.wav	sad
train_2145.wav	happy
train_2146.wav	neutral
train_2147.wav	neutral
train_2148.wav	neutral
train_2149.wav	neutral
train_2150.wav	happy
train_2151.wav	neutral
train_2152.wav	neutral
train_2153.wav	neutral
train_2154.wav	neutral
train_2155.wav	happy
train_2156.wav	happy
train_2157.wav	happy
train_2158.wav	happy
train_2159.wav	sad
train_2160.wav	neutral
train_2161.wav	happy
train_2162.wav	neutral
train_2163.wav	neutral
train_2164.wav	neutral
train_2165.wav	neutral
train_2166.wav	neutral
train_2167.wav	neutral
train_2168.wav	happy
train_2169.wav	neutral
train_2170.wav	neutral
train_2171.wav	happy
train_2172.wav	sad
train_2173.wav	neutral
train_2174.wav	neutral
train_2175.wav	happy
train_2176.wav	neutral
train_2177.wav	neutral
train_2178.wav	happy
train_2179.wav	happy
train_2180.wav	neutral
train_2181.wav	neutral
train_2182.wav	happy
train_2183.wav	sad
train_2184.wav	happy
train_2185.wav	neutral
train_2186.wav	happy
train_2187.wav	happy
train_2188.wav	neutral
train_2189.wav	neutral
train_2190.wav	neutral
train_2191.wav	happy
train_2192.wav	neutral
train_2193.wav	happy
train_2194.wav	neutral
train_2195.wav	happy
train_2196.wav	neutral
train_2197.wav	happy
train_2198.wav	neutral
train_2199.wav	happy
train_2200.wav	neutral
train_2201.wav	neutral
train_2202.wav	neutral
train_2203.wav	neutral
train_2204.wav	happy
train_2205.wav	happy
train_2206.wav	neutral
train_2207.wav	neutral
train_2208.wav	neutral
train_2209.wav	happy
train_2210.wav	neutral
train_2211.wav	happy
train_2212.wav	neutral
train_2213.wav	neutral
train_2214.wav	happy
train_2215.wav	neutral
train_2216.wav	neutral
train_2217.wav	neutral
train_2218.wav	happy
train_2219.wav	neutral
train_2220.wav	happy
train_2221.wav	neutral
train_2222.wav	neutral
train_2223.wav	neutral
train_2224.wav	neutral
train_2225.wav	neutral
train_2226.wav	neutral
train_2227.wav	neutral
train_2228.wav	neutral
train_2229.wav	neutral
train_2230.wav	happy
train_2231.wav	angry
train_2232.wav	happy
train_2233.wav	neutral
train_2234.wav	neutral
train_2235.wav	neutral
train_2236.wav	neutral
train_2237.wav	happy
train_2238.wav	happy
train_2239.wav	neutral
train_2240.wav	angry
train_2241.wav	neutral
train_2242.wav	neutral
train_2243.wav	sad
train_2244.wav	neutral
train_2245.wav	neutral
train_2246.wav	neutral
train_2247.wav	happy
train_2248.wav	happy
train_2249.wav	happy
train_2250.wav	happy
train_2251.wav	neutral
train_2252.wav	sad
train_2253.wav	angry
train_2254.wav	neutral
train_2255.wav	sad
train_2256.wav	neutral
train_2257.wav	neutral
train_2258.wav	angry
train_2259.wav	neutral
train_2260.wav	neutral
train_2261.wav	neutral
train_2262.wav	neutral
train_2263.wav	sad
train_2264.wav	neutral
train_2265.wav	neutral
train_2266.wav	happy
train_2267.wav	happy
train_2268.wav	neutral
train_2269.wav	happy
train_2270.wav	happy
train_2271.wav	neutral
train_2272.wav	neutral
train_2273.wav	neutral
train_2274.wav	neutral
train_2275.wav	happy
train_2276.wav	neutral
train_2277.wav	happy
train_2278.wav	neutral
train_2279.wav	happy
train_2280.wav	happy
train_2281.wav	neutral
train_2282.wav	neutral
train_2283.wav	happy
train_2284.wav	happy
train_2285.wav	happy
train_2286.wav	neutral
train_2287.wav	neutral
train_2288.wav	neutral
train_2289.wav	happy
train_2290.wav	neutral
train_2291.wav	happy
train_2292.wav	neutral
train_2293.wav	neutral
train_2294.wav	neutral
train_2295.wav	neutral
train_2296.wav	happy
train_2297.wav	neutral
train_2298.wav	neutral
train_2299.wav	neutral
train_2300.wav	neutral
train_2301.wav	angry
train_2302.wav	happy
train_2303.wav	neutral
train_2304.wav	neutral
train_2305.wav	neutral
train_2306.wav	sad
train_2307.wav	neutral
train_2308.wav	neutral
train_2309.wav	neutral
train_2310.wav	sad
train_2311.wav	angry
train_2312.wav	neutral
train_2313.wav	neutral
train_2314.wav	neutral
train_2315.wav	neutral
train_2316.wav	neutral
train_2317.wav	neutral
train_2318.wav	happy
train_2319.wav	neutral
train_2320.wav	neutral
train_2321.wav	neutral
train_2322.wav	neutral
train_2323.wav	neutral
train_2324.wav	happy
train_2325.wav	neutral
train_2326.wav	neutral
train_2327.wav	neutral
train_2328.wav	neutral
train_2329.wav	neutral
train_2330.wav	neutral
train_2331.wav	neutral
train_2332.wav	happy
train_2333.wav	neutral
train_2334.wav	angry
train_2335.wav	sad
train_2336.wav	neutral
train_2337.wav	happy
train_2338.wav	angry
train_2339.wav	neutral
train_2340.wav	neutral
train_2341.wav	happy
train_2342.wav	neutral
train_2343.wav	happy
train_2344.wav	neutral
train_2345.wav	neutral
train_2346.wav	neutral
train_2347.wav	neutral
train_2348.wav	neutral
train_2349.wav	neutral
train_2350.wav	neutral
train_2351.wav	happy
train_2352.wav	happy
train_2353.wav	neutral
train_2354.wav	neutral
train_2355.wav	happy
train_2356.wav	neutral
train_2357.wav	neutral
train_2358.wav	neutral
train_2359.wav	neutral
train_2360.wav	neutral
train_2361.wav	neutral
train_2362.wav	angry
train_2363.wav	neutral
train_2364.wav	neutral
train_2365.wav	neutral
train_2366.wav	happy
train_2367.wav	neutral
train_2368.wav	neutral
train_2369.wav	neutral
train_2370.wav	neutral
train_2371.wav	neutral
train_2372.wav	happy
train_2373.wav	neutral
train_2374.wav	neutral
train_2375.wav	neutral
train_2376.wav	neutral
train_2377.wav	neutral
train_2378.wav	happy
train_2379.wav	happy
train_2380.wav	neutral
train_2381.wav	neutral
train_2382.wav	sad
train_2383.wav	happy
train_2384.wav	neutral
train_2385.wav	neutral
train_2386.wav	neutral
train_2387.wav	neutral
train_2388.wav	neutral
train_2389.wav	neutral
train_2390.wav	sad
train_2391.wav	neutral
train_2392.wav	neutral
train_2393.wav	neutral
